GeneID GeneName log2FC P.Value adj.P.Value
ENSG00000116678 LEPR -1.7962296459831215 1.066103230916033e-10 1.651384945838255e-8
ENSG00000116745 RPE65 -1.3408849560479745 6.712459941527939e-19 2.2094781089675802e-16
ENSG00000117643 MAN1C1 -0.8304779827594806 1.5316302839675292e-6 1.3254714095949985e-4
ENSG00000118596 SLC16A7 -1.5921849523949756 1.4369345556125967e-6 1.2493874841324054e-4
ENSG00000119042 SATB2 -1.0452325066803143 7.405029523260077e-4 0.03499920748775718
ENSG00000119522 DENND1A -2.4054993584293123 2.4357515900019788e-15 6.414029865500925e-13
ENSG00000120332 TNN -1.5911431501078344 2.0848414659778908e-4 0.011302906688932487
ENSG00000120594 PLXDC2 -1.9251831009002718 1.1291053634168092e-6 9.910856744696213e-5
ENSG00000120725 SIL1 -0.8877584461959475 1.2274864614917573e-7 1.3154801130626491e-5
ENSG00000121769 FABP3 -1.6568007268039138 6.716949372259161e-21 2.6343303782734703e-18
ENSG00000121964 GTDC1 -0.7952334580434409 1.4816937794548876e-4 0.008377932956040474
ENSG00000121988 ZRANB3 -2.078362419947426 2.1393052285571673e-7 2.215382768426644e-5
ENSG00000122507 BBS9 -2.6823568403857343 1.1541301911373453e-22 4.947460886798764e-20
ENSG00000122870 BICC1 -1.1534588199882612 2.4403261575462493e-4 0.013114440834416914
ENSG00000123104 ITPR2 -2.420148992892474 4.176119212540996e-15 1.0128737558522128e-12
ENSG00000123243 ITIH5 -0.9303503694480085 4.723272430874442e-29 3.2245955821595774e-26
ENSG00000124406 ATP8A1 -2.49517437906389 2.7414444433393223e-9 3.635470893818253e-7
ENSG00000125246 CLYBL -3.6958732349456827 9.469893576859084e-8 1.0579305957711726e-5
ENSG00000125257 ABCC4 -1.8508129698084368 4.392122235669126e-6 3.58230040575615e-4
ENSG00000125851 PCSK2 -1.577163711406289 2.176000913085933e-47 3.646384075537546e-44
ENSG00000126500 FLRT1 -0.91746438052138235 5.965871132332933e-8 6.916283181276286e-6
ENSG00000127951 FGL2 1.2025593421098737 4.4587081448293477e-7 4.258412810033128e-5
ENSG00000128512 DOCK4 -2.156959130786139 3.2044399361075946e-10 4.543649334020869e-8
ENSG00000128594 LRRC4 1.2680427820440232 8.221615760697379e-7 7.428874672398765e-5
ENSG00000128918 ALDH1A2 -3.639566884239928 2.006818746518959e-5 0.0013959128284748669
ENSG00000129422 MTUS1 0.8326589358674502 7.620305048984819e-7 6.919462215169319e-5
ENSG00000129636 ITFG1 -0.9319153917807869 1.36462864383875e-5 9.903228264519558e-4
ENSG00000130513 GDF15 0.8903834034021773 3.6175177808837775e-5 0.0023397089563168653
ENSG00000130635 COL5A1 -0.7848242225877802 1.2317329050335352e-10 1.8920443865402626e-8
ENSG00000131374 TBC1D5 -2.0732248400516315 4.724651753721113e-6 3.803035186739794e-4
ENSG00000131378 RFTN1 -0.8542838423485616 8.876462147050873e-4 0.04090495668914719
ENSG00000131386 GALNT15 -1.32989904235405 1.3501940514834294e-4 0.007729231972358402
ENSG00000131558 EXOC4 -3.1917104996429826 4.677051468382237e-14 1.0078122594069673e-11
ENSG00000132185 FCRLA -1.0658741871194155 8.369549707615647e-5 0.005008958109106469
ENSG00000132549 VPS13B -2.5582970688939355 1.574625023095878e-8 1.9350042033817546e-6
ENSG00000132849 PATJ -3.1435872798745876 7.618451507976786e-13 1.4782201752266959e-10
ENSG00000133195 SLC39A11 -2.4984167147658805 1.0224697387437931e-15 2.77164480798005e-13
ENSG00000133424 LARGE1 -1.2144439886022644 9.446303359964082e-6 7.107090197315017e-4
ENSG00000133812 SBF2 -1.7089798277033925 2.8709377555481483e-7 2.8792053729847328e-5
ENSG00000134013 LOXL2 -0.9045224075344944 2.753355724454189e-14 6.114771815525791e-12
ENSG00000134215 VAV3 -3.289351370921506 7.733475976164214e-8 8.909447666789684e-6
ENSG00000134343 ANO3 1.4402116968665923 1.0449638689058026e-6 9.305226567894038e-5
ENSG00000134516 DOCK2 -3.359986335579794 5.382821102643275e-17 1.5264852520772847e-14
ENSG00000134668 SPOCD1 -0.7311688836040079 7.590011527320608e-4 0.035573618764725846
ENSG00000134817 APLNR 1.2462803491657237 4.570008122639259e-6 3.710967388749316e-4
ENSG00000134827 TCN1 1.3076283378631255 1.1715644555466771e-7 1.270320447593641e-5
ENSG00000135074 ADAM19 -0.7502445924013359 6.439721039515568e-9 8.359392811365525e-7
ENSG00000135298 ADGRB3 -3.0724999550350587 6.931448822845461e-7 6.356586873209472e-5
ENSG00000135537 AFG1L -1.438098706641345 3.6505112819222867e-4 0.018743697621078973
ENSG00000135636 DYSF -2.595298764771532 2.588790909193579e-5 0.0017543817216604867
ENSG00000135679 MDM2 0.6485201208726155 1.7023628718333746e-4 0.009451703257983312
ENSG00000136010 ALDH1L2 -0.6688395306941336 7.163713152734496e-4 0.03420951413066191
ENSG00000136267 DGKB -1.1208309010175943 1.5569316547797923e-4 0.008749671095291437
ENSG00000136828 RALGPS1 -2.0988484256849183 2.9367794425513653e-10 4.2291918331679156e-8
ENSG00000137478 FCHSD2 -1.0109096145128524 3.535406258578674e-5 0.002294652942407771
ENSG00000137809 ITGA11 -1.1471389762488604 4.635950032017201e-5 0.002946705756557692
ENSG00000137962 ARHGAP29 0.9415842412096912 1.142572543686129e-4 0.0066648859803058276
ENSG00000137968 SLC44A5 -5.419676247642827 6.10834538074625e-13 1.2107003269171575e-10
ENSG00000138101 DTNB -1.8274929643781854 1.0837426503716275e-4 0.006341786753746099
ENSG00000138411 HECW2 -1.3579249601869976 1.6519802312682432e-4 0.009255608389959735
ENSG00000139173 TMEM117 -4.3998078497594095 1.6738004907124578e-29 1.2341265778121094e-26
ENSG00000139219 COL2A1 -1.0291598952629968 1.8559501221126358e-7 1.9407048144650104e-5
ENSG00000139220 PPFIA2 -3.1558106554145042 1.305909600120713e-5 9.590371178894462e-4
ENSG00000139364 TMEM132B -5.374945048055867 7.81788810257448e-49 1.6011903488306154e-45
ENSG00000139915 MDGA2 -6.064397563716332 8.13169333557475e-8 9.252561929299344e-6
ENSG00000139971 ARMH4 -1.336390366300886 2.756389020529254e-8 3.2992544685334896e-6
ENSG00000140386 SCAPER -2.440447096381937 3.5463377549271534e-18 1.1079600650266477e-15
ENSG00000140470 ADAMTS17 -2.3507980976797302 2.874050825308907e-7 2.8792053729847328e-5
ENSG00000140538 NTRK3 -2.5879166203720088 2.426779160030939e-27 1.5425110433396656e-24
ENSG00000140718 FTO -1.3407482743589383 2.489102218701165e-4 0.013299020636903934
ENSG00000140945 CDH13 -1.4656531616005455 3.6138558007282704e-36 3.918482586754365e-33
ENSG00000141337 ARSG -1.5468587184337506 0.0010281972801494106 0.04645284427694629
ENSG00000141376 BCAS3 -3.127604155907716 4.694817386331927e-27 2.8846522960752134e-24
ENSG00000141627 DYM -0.9859612390987232 3.4732045458830573e-5 0.0022702687728461844
ENSG00000143217 NECTIN4 1.7054671675114945 3.485545526177503e-5 0.002270284829824379
ENSG00000143341 HMCN1 -1.6707359384130962 1.4225988725804512e-5 0.001024326758526385
ENSG00000143473 KCNH1 -1.8667701855577983 1.6151620303197152e-7 1.7110506726944432e-5
ENSG00000143502 SUSD4 -2.1403989391161833 5.286707054723542e-7 4.971932201006074e-5
ENSG00000143603 KCNN3 -1.0475116260416422 7.965075092025606e-6 6.092125691755519e-4
ENSG00000143819 EPHX1 0.6482280948658141 0.0010987160651595755 0.049276479876122756
ENSG00000143919 CAMKMT -2.595119051056107 1.5070003853978179e-9 2.027630518542918e-7
ENSG00000143951 WDPCP -2.547690426483829 3.1977239804525887e-15 8.186617518289247e-13
ENSG00000144036 EXOC6B -3.0642848040642985 5.661629472753122e-14 1.1725934390029021e-11
ENSG00000144278 GALNT13 -3.2183258765467837 4.3984478155191e-33 3.8607899325458844e-30
ENSG00000144455 SUMF1 -0.8808604159323877 1.0245015178993932e-8 1.2846691482611914e-6
ENSG00000144535 DIS3L2 -0.8873471270353763 7.142082616376162e-4 0.034194807498093976
ENSG00000144619 CNTN4 -5.0702877768626085 2.831113621024886e-17 8.417083447798665e-15
ENSG00000144642 RBMS3 -2.1374117372586463 1.1981164218152624e-7 1.2915134504865925e-5
ENSG00000144668 ITGA9 -2.042565225984893 1.784482228410959e-4 0.009836293343029639
ENSG00000144724 PTPRG -3.1756676970661624 1.456092835349994e-8 1.8135242725680025e-6
ENSG00000145040 UCN2 -0.7360920371754672 2.460809847353264e-4 0.013186077882634512
ENSG00000145242 EPHA5 -1.720871087900136 1.9209656005641114e-5 0.0013412560195150858
ENSG00000145362 ANK2 -2.2566468003025038 3.2463758007130195e-48 5.984044513454309e-45
ENSG00000145416 MARCHF1 -4.550126941604073 1.1318320033661807e-9 1.5340484792682948e-7
ENSG00000145536 ADAMTS16 -1.0777050547813016 1.5303833963993907e-21 6.41126298768863e-19
ENSG00000145632 PLK2 0.9068859712878032 2.1681981714601465e-6 1.8417694421440039e-4
ENSG00000145703 IQGAP2 -2.5063809286805796 1.9796025845093734e-10 2.942743100021071e-8
ENSG00000145730 PAM -1.0640772868562438 5.3254012372361944e-11 8.462338017756446e-9
ENSG00000145743 FBXL17 -2.0092931167514942 2.0817621199109912e-30 1.5988800481799708e-27
ENSG00000145781 COMMD10 -1.2809855793250038 2.5260719800210274e-7 2.5725461219739005e-5
ENSG00000145819 ARHGAP26 -1.1406708794348321 2.7021005626271866e-5 0.0018244622590075801
ENSG00000145982 FARS2 -1.8883951902969696 1.9293983023306154e-12 3.59238372796568e-10
ENSG00000145996 CDKAL1 -2.4945929229245905 8.02397206396136e-21 3.01848728683673e-18
ENSG00000146350 TBC1D32 -1.567640682516473 3.016715504307141e-5 0.0020002560032695515
ENSG00000146416 AIG1 -1.978211067098279 2.2091352176590306e-25 1.2339693777911792e-22
ENSG00000146555 SDK1 -3.721756509513696 9.064335021575193e-81 5.5694295817565176e-77
ENSG00000147027 TMEM47 -0.5795318564356399 4.613329626951074e-6 3.7297151321749627e-4
ENSG00000147044 CASK -0.8592138005221748 4.505685818251252e-4 0.022507671189112555
ENSG00000147202 DIAPH2 -3.8065537812894514 4.716467449836964e-25 2.557018955966022e-22
ENSG00000148082 SHC3 -1.5348807011203147 5.452708543462312e-6 4.332317956105207e-4
ENSG00000148219 ASTN2 -1.6438467083836716 8.000536378402524e-9 1.0312859235181377e-6
ENSG00000148498 PARD3 -1.4641647165571703 4.191743114786604e-9 5.519028631061534e-7
ENSG00000148655 LRMDA -3.933033214586683 5.363147739996738e-31 4.298213143102603e-28
ENSG00000148848 ADAM12 -1.1351013550519886 9.139618371724488e-20 3.119825656407361e-17
ENSG00000148942 SLC5A12 -3.013744733803561 1.365095488584777e-4 0.0077903421489421655
ENSG00000149257 SERPINH1 -0.5742071654024657 2.0538073399568508e-4 0.011167501680656234
ENSG00000149295 DRD2 -0.8564841379960554 4.375370798705639e-4 0.02197580652112835
ENSG00000149403 GRIK4 -4.872485337540518 2.2356579557131424e-21 9.15775179948008e-19
ENSG00000149591 TAGLN -1.0890318232412692 1.2777348100391705e-16 3.568558447492732e-14
ENSG00000150471 ADGRL3 -5.707394235230408 1.2757112372869043e-11 2.1573564437531657e-9
ENSG00000150477 KIAA1328 -1.4469612847019264 8.403802626462234e-5 0.005013181029565643
ENSG00000150907 FOXO1 0.7076253982061551 5.989579798306824e-4 0.029054190637418337
ENSG00000150995 ITPR1 -0.9864919469175735 1.391789630351695e-4 0.007918166128479256
ENSG00000151229 SLC2A13 -1.761420612986069 1.477447883153111e-16 4.064745795546462e-14
ENSG00000151338 MIPOL1 -1.8507798176393653 3.812021565349337e-7 3.698262816530754e-5
ENSG00000151413 NUBPL -1.4285014046839983 1.007954342598559e-9 1.3762683257125362e-7
ENSG00000151532 VTI1A -0.837013352201818 0.0010143978403676954 0.046168877509870934
ENSG00000151572 ANO4 -2.7834678632002 2.680441347222777e-17 8.099766451370074e-15
ENSG00000151623 NR3C2 -0.08114301127665471 1.2741649618693089e-4 0.007339588356917803
ENSG00000152061 RABGAP1L -3.0067977248011566 4.58089222157187e-36 4.691088128901905e-33
ENSG00000152092 ASTN1 -2.5371950523936078 5.697612906842319e-11 8.976418693318331e-9
ENSG00000152104 PTPN14 0.5758913539377859 5.43322683874888e-4 0.026850045661838632
ENSG00000152208 GRID2 -4.606398061351401 8.83890601229398e-41 1.2532888809585765e-37
ENSG00000152217 SETBP1 -1.9475574027978948 8.362341169297707e-8 9.456627900224823e-6
ENSG00000152348 ATG10 -1.6613212803181499 2.4355507145094923e-7 2.4941392400307482e-5
ENSG00000153012 LGI2 -1.7490203133817608 8.790659522909913e-5 0.00521023237896458
ENSG00000153956 CACNA2D1 -2.1862040236747324 4.937405646713314e-15 1.1819636141021626e-12
ENSG00000154080 CHST9 -3.9211939380172782 1.7872757174341598e-12 3.361719724435089e-10
ENSG00000154175 ABI3BP -0.9187896779847458 3.897476136433862e-5 0.0025032117638636017
ENSG00000154217 PITPNC1 -0.9740585234713492 1.0249353680232414e-5 7.67993237348472e-4
ENSG00000154240 CEP112 -2.381332167905378 3.655132033778913e-10 5.143133494553183e-8
ENSG00000154654 NCAM2 -1.902156608397897 5.269205304741122e-7 4.971932201006074e-5
ENSG00000155849 ELMO1 -3.416920635304635 3.2727083596183682e-15 8.263812766143203e-13
ENSG00000155966 AFF2 -2.668313878358288 1.0574698707918306e-38 1.2994894752203873e-35
ENSG00000156011 PSD3 -1.2508909875736456 2.794158552643043e-7 2.8299299231246817e-5
ENSG00000156110 ADK -1.4908410138155865 5.888622485678387e-6 4.59936348637753e-4
ENSG00000156113 KCNMA1 -1.9677424618216952 4.93520983866181e-14 1.0456404937477373e-11
ENSG00000156463 SH3RF2 -2.2553085554599877 1.7450796593646935e-5 0.001232454151765111
ENSG00000157087 ATP2B2 -2.410665353054744 4.2715669025691243e-7 4.122397524348517e-5
ENSG00000157150 TIMP4 -1.2567339038577312 1.7579395451785683e-11 2.9458272396615045e-9
ENSG00000157388 CACNA1D -2.1942110506283607 4.491152955306554e-9 5.871306554976292e-7
ENSG00000157680 DGKI -1.3222029112793023 2.262448444379162e-7 2.3298163226391675e-5
ENSG00000157734 SNX22 1.540588216042501 3.448959153274763e-12 6.23281020316801e-10
ENSG00000157985 AGAP1 -1.0053901311459512 1.0553942286692553e-7 1.1579810605393085e-5
ENSG00000158019 BABAM2 -1.1640189957262173 1.1412870800376418e-7 1.2448132985996362e-5
ENSG00000158528 PPP1R9A -1.8026248792512234 4.701993940704128e-14 1.0078122594069673e-11
ENSG00000158813 EDA -4.399933615595884 1.5451445872210584e-10 2.334561489856211e-8
ENSG00000159200 RCAN1 -1.0084275143167507 1.995105624121384e-11 3.3131335107594116e-9
ENSG00000159685 CHCHD6 -1.6697918563653256 3.799612229705202e-7 3.698262816530754e-5
ENSG00000160746 ANO10 -0.8946387807413582 1.060260262572993e-5 7.912460493930357e-4
ENSG00000162493 PDPN -0.764349343034856 1.596731604832317e-5 0.0011363920336630927
ENSG00000162631 NTNG1 -0.7571501783978897 2.51842393115672e-4 0.013416794313009196
ENSG00000162722 TRIM58 -0.8647152487018658 7.429362660328303e-10 1.0296649768258015e-7
ENSG00000162873 KLHDC8A 0.7430290133412588 9.255870064491075e-4 0.04254699573535261
ENSG00000163347 CLDN1 1.125492155481851 4.3534717797654067e-4 0.02194816172343769
ENSG00000163590 PPM1L -4.087596446463214 1.7816745659111368e-20 6.439530837929409e-18
ENSG00000163689 CFAP20DC -1.4634741313194486 2.2850803303144818e-5 0.0015600328047661793
ENSG00000163995 ABLIM2 -1.7931978123541727 2.643975759103155e-6 2.205267202151514e-4
ENSG00000164070 HSPA4L 0.7698978939687429 2.4242122962896687e-4 0.013065937209797504
ENSG00000164197 RNF180 -1.8293894011763547 4.113824121867518e-15 1.0110682671784528e-12
ENSG00000164418 GRIK2 -1.691066277030068 6.939118430480316e-5 0.004193730164886678
ENSG00000164574 GALNT10 -0.7571320597206996 4.0961966495166167e-4 0.02085778807749718
ENSG00000164684 ZNF704 -1.3228535503210863 9.056938738156593e-6 6.842071793460676e-4
ENSG00000164742 ADCY1 -0.932705310960222 1.3448243708338055e-5 9.79808206623697e-4
ENSG00000164808 SPIDR -2.0183626970711632 4.891510854793385e-6 3.9202269385394116e-4
ENSG00000164989 CCDC171 -1.4727057876147958 3.8744972304836765e-4 0.01978354776994615
ENSG00000165300 SLITRK5 0.6386114497776998 2.660524065874808e-4 0.014011840030362955
ENSG00000165323 FAT3 -1.7673214124033763 5.526230658023963e-4 0.027236633614800995
ENSG00000166206 GABRB3 -1.2271422928006712 2.3451822568972243e-6 1.9829699330911255e-4
ENSG00000166446 CDYL2 -1.283053797144174 3.925216299197506e-5 0.0025122747237190154
ENSG00000166780 BMERB1 -1.357474587941482 5.100221619679824e-13 1.0218737512560673e-10
ENSG00000167216 KATNAL2 -2.0869785292895675 1.0779589136827478e-6 9.55289262303562e-5
ENSG00000167306 MYO5B -2.968638695161269 3.353078862483129e-5 0.002207403666862554
ENSG00000167632 TRAPPC9 -3.361979595346887 2.050310652112392e-65 9.44834406259693e-62
ENSG00000168280 KIF5C -2.3461582677739834 6.073647432012171e-11 9.487757891040707e-9
ENSG00000168453 HR 0.7439913209948276 1.1222474314002477e-6 9.89779277655539e-5
ENSG00000168843 FSTL5 -0.1538988138907277 3.083880739340303e-4 0.016057958663350226
ENSG00000169174 PCSK9 -0.9700625641711538 3.00394198189871e-15 7.798825711597031e-13
ENSG00000169306 IL1RAPL1 -3.0950380694809043 7.510412577904524e-15 1.7523979120065075e-12
ENSG00000169436 COL22A1 -1.2754896055125473 1.772283843053835e-7 1.8667718902292198e-5
ENSG00000169562 GJB1 1.4704160774061417 2.9258012833433034e-12 5.393129505586711e-10
ENSG00000169570 DTWD2 -0.9523195855002722 3.4967829009066223e-4 0.018054957762580325
ENSG00000169760 NLGN1 -2.3203296249499403 3.305298045485833e-24 1.6033304966431674e-21
ENSG00000169855 ROBO1 -1.8761393498133665 2.583265472107228e-4 0.01364393479866835
ENSG00000169918 OTUD7A -5.609794827153443 9.874252078751166e-8 1.0964583648651822e-5
ENSG00000169933 FRMPD4 -2.757360335744858 5.702610504680609e-6 4.5114257267286553e-4
ENSG00000170310 STX8 -0.8918252980938097 2.0376735387475315e-6 1.7389090898024652e-4
ENSG00000170381 SEMA3E -2.9616720363076987 4.3217877694171644e-6 3.5406006201629597e-4
ENSG00000170430 MGMT -2.8740926971109686 8.604341702630991e-25 4.531538017274202e-22
ENSG00000170634 ACYP2 -1.12737493320187 2.224742895607176e-5 0.0015244864607705231
ENSG00000170873 MTSS1 -1.4227649331791403 1.8435325446105834e-5 0.0012970166181224
ENSG00000171094 ALK -3.030332990775433 2.4090743687045917e-57 6.343781119761677e-54
ENSG00000171132 PRKCE -1.362373600199391 6.830275323752699e-7 6.295123252136676e-5
ENSG00000171246 NPTX1 -1.266341015625748 3.7165505828978125e-7 3.643998770986988e-5
ENSG00000171435 KSR2 -3.339879362133917 1.4932540503611518e-17 4.5875253183845184e-15
ENSG00000171502 COL24A1 -1.959687954286481 2.916727017431316e-4 0.01527387190690666
ENSG00000171723 GPHN -3.4215126900590556 1.6954242587026776e-24 8.446420367747691e-22
ENSG00000172260 NEGR1 -5.121126306033192 1.7939349413258255e-43 2.7556335644549115e-40
ENSG00000172264 MACROD2 -3.098605049012099 2.12319003315125e-9 2.835997237759202e-7
ENSG00000172318 B3GALT1 -0.16650221230296544 4.9191311021455705e-5 0.003094687495080181
ENSG00000172456 FGGY -3.1603001700004274 4.4082498384494424e-12 7.813198968474863e-10
ENSG00000172817 CYP7B1 -1.370228924917119 1.5080118644490032e-15 4.0285772025200687e-13
ENSG00000172915 NBEA -4.055106270054213 7.371553214738573e-28 4.8528514431170045e-25
ENSG00000172985 SH3RF3 -0.6115848284170717 1.3062561852663306e-4 0.007501003197200708
ENSG00000173163 COMMD1 -1.3336605440573701 9.39241658509865e-8 1.0556732616653866e-5
