"first_column"	"average_specific_columns"
"ENSG00000004897"	36.8029911314367
"ENSG00000004939"	0.0316598572697431
"ENSG00000004948"	0.0138090706070832
"ENSG00000004961"	42.2602901721854
"ENSG00000004975"	75.9706689154956
"ENSG00000005001"	0
"ENSG00000005007"	35.3353551826147
"ENSG00000005020"	15.3366685860257
"ENSG00000005022"	487.739728991387
"ENSG00000005059"	2.1921819501428
"ENSG00000005073"	0.415335814970346
"ENSG00000005075"	67.136170012324
"ENSG00000005100"	37.3501700958461
"ENSG00000005102"	0.0119513114525937
"ENSG00000005108"	0.201922586086178
"ENSG00000005156"	9.58337324372719
"ENSG00000005175"	15.115292176815
"ENSG00000005187"	0.122878481140322
"ENSG00000005189"	1.95313650956183
"ENSG00000005194"	68.4816393105196
"ENSG00000005206"	16.280018278627
"ENSG00000005238"	38.0539061904763
"ENSG00000005243"	32.3148417248316
"ENSG00000005249"	9.19945883480056
"ENSG00000005302"	10.4772487601373
"ENSG00000005339"	21.9264777240078
"ENSG00000005379"	0.602711270072629
"ENSG00000005381"	0.799709102518217
"ENSG00000005421"	0.0195403161936702
"ENSG00000005436"	7.07724546121844
"ENSG00000005448"	13.7034747291472
"ENSG00000005469"	10.3270470692554
"ENSG00000005471"	8.10326343521959
"ENSG00000005483"	20.5743329412662
"ENSG00000005486"	199.265638004901
"ENSG00000005513"	7.16925509601095
"ENSG00000005700"	28.1915921595334
"ENSG00000005801"	3.04013395877775
"ENSG00000005810"	16.7850220308915
"ENSG00000005812"	11.47566113728
"ENSG00000005844"	0.0719986117066404
"ENSG00000005882"	22.9975728406586
"ENSG00000005884"	20.801112283696
"ENSG00000005889"	9.20534663997388
"ENSG00000005893"	261.099737977835
"ENSG00000005961"	0.0765648754680802
"ENSG00000005981"	0.338686119994151
"ENSG00000006007"	91.8724759247204
"ENSG00000006015"	28.7896797111807
"ENSG00000006016"	0.147463192461305
"ENSG00000006025"	8.64898562940568
"ENSG00000006042"	66.4961771850214
"ENSG00000006047"	0.294991207082203
"ENSG00000006059"	0.025473272461522
"ENSG00000006062"	3.96931682196632
"ENSG00000006071"	0.00678713951381032
"ENSG00000006116"	0
"ENSG00000006118"	86.8883735768452
"ENSG00000006125"	185.039918414754
"ENSG00000006128"	0.343874593480307
"ENSG00000006194"	14.8715357393246
"ENSG00000006210"	5.37768202570026
"ENSG00000006282"	78.8641759939478
"ENSG00000006283"	0.0124309786868184
"ENSG00000006327"	9.23679401001946
"ENSG00000006377"	0
"ENSG00000006432"	1.67601798636563
"ENSG00000006451"	53.2774315876843
"ENSG00000006453"	42.4207070307884
"ENSG00000006459"	3.03666640200792
"ENSG00000006468"	2.12481364412839
"ENSG00000006530"	10.9015715686588
"ENSG00000006534"	29.8467405038605
"ENSG00000006555"	0.0650329311395019
"ENSG00000006576"	14.5587767765443
"ENSG00000006606"	0.047013702574169
"ENSG00000006607"	47.2990463463246
"ENSG00000006611"	0
"ENSG00000006625"	43.7590061142655
"ENSG00000006634"	6.86952119754114
"ENSG00000006638"	2.55751331711704
"ENSG00000006652"	8.7597318408431
"ENSG00000006659"	0
"ENSG00000006695"	8.466843441778
"ENSG00000006704"	13.1235420041327
"ENSG00000006712"	82.1029040253741
"ENSG00000006715"	53.8120830359951
"ENSG00000006740"	0.199921161518582
"ENSG00000006744"	52.3678541232603
"ENSG00000006747"	0.987886148520875
"ENSG00000006756"	19.4115170666104
"ENSG00000006757"	23.3689169501132
"ENSG00000006788"	0
"ENSG00000006831"	168.804593437993
"ENSG00000006837"	0.925516073222606
"ENSG00000007001"	0.353074670874548
"ENSG00000007038"	0.238346551290423
"ENSG00000007047"	42.6041127521877
"ENSG00000007062"	0.815523965038858
"ENSG00000007080"	124.085389506777
"ENSG00000007129"	0
"ENSG00000007168"	65.6575232197179
"ENSG00000007171"	0.604704053012118
"ENSG00000007174"	0.114098503295107
"ENSG00000007202"	77.4247436617658
"ENSG00000007216"	0.00990632573596888
"ENSG00000007237"	152.395780206052
"ENSG00000007255"	85.017018708951
"ENSG00000007264"	0.387757320160349
"ENSG00000007306"	0
"ENSG00000007312"	22.1038602017026
"ENSG00000007314"	0.00402664976554206
"ENSG00000007341"	5.59987093445065
"ENSG00000007350"	0.126585877927356
"ENSG00000007372"	0
"ENSG00000007376"	40.8057632356406
"ENSG00000007384"	39.0989552098433
"ENSG00000007392"	9.69766350751737
"ENSG00000007402"	0.433746274759353
"ENSG00000007516"	0.22404591315974
"ENSG00000007520"	125.256842880705
"ENSG00000007541"	32.5173475315653
"ENSG00000007545"	4.73994107738551
"ENSG00000007866"	33.4642499636331
"ENSG00000007908"	0
"ENSG00000007923"	37.8313123102765
"ENSG00000007933"	0.0327521229425802
"ENSG00000007944"	16.5251796525243
"ENSG00000007952"	0.506627588014362
"ENSG00000007968"	1.47549275214696
"ENSG00000008018"	166.253490010883
"ENSG00000008056"	0.374534546057535
"ENSG00000008083"	31.8287801355809
"ENSG00000008086"	2.15332451262552
"ENSG00000008118"	1.26517577517012
"ENSG00000008128"	2.00846783111179
"ENSG00000008130"	62.7159409970622
"ENSG00000008196"	0
"ENSG00000008197"	0
"ENSG00000008226"	0.152999815917377
"ENSG00000008256"	92.3194293468243
"ENSG00000008277"	0.287264680678483
"ENSG00000008282"	98.732135605036
"ENSG00000008283"	18.6147419971065
"ENSG00000008294"	44.9613962154615
"ENSG00000008300"	1.67017270586699
"ENSG00000008311"	18.7830128954079
"ENSG00000008323"	0.748191761900683
"ENSG00000008324"	32.5777822895415
"ENSG00000008382"	24.4141139113952
"ENSG00000008394"	86.5434792850093
"ENSG00000008405"	9.95254006196387
"ENSG00000008438"	0.259635995255381
"ENSG00000008441"	55.1575276910713
"ENSG00000008513"	16.0261399340978
"ENSG00000008516"	0.628243460735227
"ENSG00000008517"	0.0353411443068795
"ENSG00000008710"	15.2097234400965
"ENSG00000008735"	7.97096157151398
"ENSG00000008838"	50.4328269648104
"ENSG00000008853"	20.6660600845086
"ENSG00000008869"	12.3145034000462
"ENSG00000008952"	58.1245058931591
"ENSG00000008988"	373.909931428256
"ENSG00000009307"	254.639176834847
"ENSG00000009335"	41.7227477468497
"ENSG00000009413"	18.5347739676244
"ENSG00000009694"	0
"ENSG00000009709"	0.0142665718277905
"ENSG00000009724"	0.487201531704093
"ENSG00000009765"	0
"ENSG00000009780"	12.9533067441087
"ENSG00000009790"	0.0075738270338116
"ENSG00000009830"	20.9374458507403
"ENSG00000009844"	34.0612583255917
"ENSG00000009950"	0.00689339024244304
"ENSG00000009954"	61.8253681391458
"ENSG00000010017"	57.2261775411229
"ENSG00000010030"	14.1953418033267
"ENSG00000010072"	9.57025813880554
"ENSG00000010165"	55.6367936365048
"ENSG00000010219"	8.22170784415575
"ENSG00000010244"	21.4449301111255
"ENSG00000010256"	167.659094985307
"ENSG00000010270"	52.4323360705989
"ENSG00000010278"	192.798340836318
"ENSG00000010282"	0.108340505239225
"ENSG00000010292"	32.6688106769096
"ENSG00000010295"	24.9265896043349
"ENSG00000010310"	0.529224048630652
"ENSG00000010318"	3.59105157650352
"ENSG00000010319"	0.0391806706842636
"ENSG00000010322"	46.3925577094097
"ENSG00000010327"	0.0957139218886773
"ENSG00000010361"	22.1432044516253
"ENSG00000010379"	0.570075407652475
"ENSG00000010404"	2.94694217579183
"ENSG00000010438"	0.125771125332622
"ENSG00000010539"	2.60766218735473
"ENSG00000010610"	1.90806200519304
"ENSG00000010626"	12.7827341003999
"ENSG00000010671"	0.884135597401797
"ENSG00000010704"	13.1268497536537
"ENSG00000010803"	32.5244787665857
"ENSG00000010810"	50.4364375905964
"ENSG00000010818"	10.40280143161
"ENSG00000010932"	0.0254199376661588
"ENSG00000011007"	48.1026642945711
"ENSG00000011009"	170.687924082573
"ENSG00000011021"	20.765868143035
"ENSG00000011028"	0.427463101133439
"ENSG00000011052"	0.765033535114301
"ENSG00000011083"	0
"ENSG00000011105"	30.5135188266087
"ENSG00000011114"	10.6192990872238
"ENSG00000011132"	11.9831450235004
"ENSG00000011143"	11.5145252242516
"ENSG00000011198"	7.54358978924436
"ENSG00000011201"	3.74431858037622
"ENSG00000011243"	31.6917047249446
"ENSG00000011258"	5.90040380635432
"ENSG00000011260"	47.1170093107976
"ENSG00000011275"	24.4344680085473
"ENSG00000011295"	24.1316815510417
"ENSG00000011304"	124.22724841555
"ENSG00000011332"	1.79722390687467
"ENSG00000011347"	0.12159854870633
"ENSG00000011376"	16.0690488520857
"ENSG00000011405"	28.4827775527052
"ENSG00000011422"	3.9795626908127
"ENSG00000011426"	18.4045096767536
"ENSG00000011451"	37.7656891578959
"ENSG00000011454"	27.7196858097594
"ENSG00000011465"	0.44527522598356
"ENSG00000011478"	62.8260730722669
"ENSG00000011485"	35.1550023895209
"ENSG00000011523"	11.3380065814367
"ENSG00000011566"	16.8644446948787
"ENSG00000011590"	0.0831266449824031
"ENSG00000011600"	0
"ENSG00000011638"	36.3174178931433
"ENSG00000011677"	0.0071272102920391
"ENSG00000012048"	12.2727782242849
"ENSG00000012061"	34.6849722108286
"ENSG00000012124"	0.0530234309669123
"ENSG00000012171"	11.0442481811311
"ENSG00000012174"	18.8369820119532
"ENSG00000012211"	19.8243852630065
"ENSG00000012223"	0.369268117228546
"ENSG00000012232"	38.5408750108264
"ENSG00000012504"	0.00815267990958166
"ENSG00000012660"	100.144264222807
"ENSG00000012779"	0.0153182504726576
"ENSG00000012817"	15.6074908219231
"ENSG00000012822"	35.8266076027587
"ENSG00000012963"	30.0658746636703
"ENSG00000012983"	18.3629957800671
"ENSG00000013016"	11.9695344896398
"ENSG00000013275"	144.344522062039
"ENSG00000013288"	53.4329677175181
"ENSG00000013293"	0
"ENSG00000013297"	0.0675357312921578
"ENSG00000013306"	126.650406904527
"ENSG00000013364"	150.374270736498
"ENSG00000013374"	39.3426096416287
"ENSG00000013375"	16.0392277263859
"ENSG00000013392"	7.24463422317813
"ENSG00000013441"	8.76346638863517
"ENSG00000013503"	9.19556632450718
"ENSG00000013523"	19.2893263147288
"ENSG00000013561"	62.3679299416587
"ENSG00000013563"	24.0139834445882
"ENSG00000013573"	6.0174536612961
"ENSG00000013583"	265.503859229727
"ENSG00000013588"	18.8455398946456
"ENSG00000013619"	5.06776374021618
"ENSG00000013725"	1.13458516767072
"ENSG00000013810"	10.4584594187632
"ENSG00000014123"	41.4183754378209
"ENSG00000014138"	1.77222174656607
"ENSG00000014164"	37.9521031718079
"ENSG00000014216"	141.92231656434
"ENSG00000014257"	0.133469762099716
"ENSG00000014641"	135.561062209639
"ENSG00000014824"	41.0144444012647
"ENSG00000014914"	3.40364738426669
"ENSG00000014919"	27.748654765578
"ENSG00000015133"	0.0922412739101205
"ENSG00000015153"	3.49366855231439
"ENSG00000015171"	48.4131419341798
"ENSG00000015285"	1.23087755795821
"ENSG00000015413"	0.0476050392645494
"ENSG00000015475"	10.9050878068306
"ENSG00000015479"	0.502270933663335
"ENSG00000015520"	0.126845760641646
"ENSG00000015532"	29.4098246252698
"ENSG00000015568"	0.0325957411311354
"ENSG00000015592"	0.00970182356534172
"ENSG00000015676"	40.4145210275133
"ENSG00000016082"	0
"ENSG00000016391"	0.555987784192577
"ENSG00000016402"	0
"ENSG00000016490"	0.0175739998539042
"ENSG00000016602"	0
"ENSG00000016864"	39.6309026850711
"ENSG00000017260"	92.1619454197066
"ENSG00000017427"	0.0131341800390694
"ENSG00000017483"	1.11553818187987
"ENSG00000017797"	35.5611740341336
"ENSG00000018189"	31.6398956647065
"ENSG00000018236"	12.2267010337259
"ENSG00000018280"	0.409227948415131
"ENSG00000018408"	44.1396229178815
"ENSG00000018510"	39.0914259279109
"ENSG00000018607"	0.0813225138488555
"ENSG00000018610"	28.9260620417199
"ENSG00000018625"	0.00507427863198406
"ENSG00000018699"	25.0936936790674
"ENSG00000018869"	3.03823214954221
"ENSG00000019102"	0.0184791656446471
"ENSG00000019144"	9.74330594599041
"ENSG00000019169"	0
"ENSG00000019186"	0
"ENSG00000019485"	4.16467506483292
"ENSG00000019505"	0.0100564169239191
"ENSG00000019549"	259.949213812796
"ENSG00000019582"	15.39817538959
"ENSG00000019991"	0.0235695666702848
"ENSG00000019995"	11.2490518308994
"ENSG00000020129"	54.6932507750097
"ENSG00000020181"	48.6099456175252
"ENSG00000020219"	0.0176690099832511
"ENSG00000020256"	9.91599768483015
"ENSG00000020426"	7.13360341748285
"ENSG00000020577"	9.9747344959697
"ENSG00000020633"	82.8819136974552
"ENSG00000020922"	8.14384596924959
"ENSG00000021300"	19.7867040339107
"ENSG00000021355"	32.4308670869447
"ENSG00000021461"	0.0430240233836859
"ENSG00000021488"	0.149495876270881
"ENSG00000021574"	6.52299336096082
"ENSG00000021645"	0.524241214250507
"ENSG00000021762"	28.2236923842519
"ENSG00000021776"	10.4126937439702
"ENSG00000021826"	8.74144851697768
"ENSG00000021852"	0
"ENSG00000022267"	7.33352499871294
"ENSG00000022277"	90.4479241053245
"ENSG00000022355"	0
"ENSG00000022556"	8.91891090248985
"ENSG00000022567"	2.9040418590206
"ENSG00000022840"	109.980187431898
"ENSG00000022976"	7.05583730261849
"ENSG00000023041"	26.7597451216963
"ENSG00000023171"	2.63097885207356
"ENSG00000023191"	111.322317599255
"ENSG00000023228"	36.052549618375
"ENSG00000023287"	29.1543081672948
"ENSG00000023318"	47.877923822188
"ENSG00000023330"	135.531248068589
"ENSG00000023445"	0.486734440181782
"ENSG00000023516"	30.8531454776681
"ENSG00000023572"	13.2876424619892
"ENSG00000023608"	6.38155217146459
"ENSG00000023697"	60.614891999306
"ENSG00000023734"	290.002923248651
"ENSG00000023839"	70.6452022450526
"ENSG00000023892"	1.23682673401473
"ENSG00000023902"	19.8055255685795
"ENSG00000023909"	23.781433793541
"ENSG00000024048"	20.2322188864862
"ENSG00000024422"	99.1394655584556
"ENSG00000024526"	5.30409678848398
"ENSG00000024862"	38.2379976663232
"ENSG00000025039"	58.7439281382137
"ENSG00000025156"	22.6038866350934
"ENSG00000025293"	27.7651772973687
"ENSG00000025423"	1.5471072951724
"ENSG00000025434"	11.0252694369631
"ENSG00000025708"	46.286126996846
"ENSG00000025770"	21.8669263422496
"ENSG00000025772"	50.1033765241532
"ENSG00000025796"	39.0168194000533
"ENSG00000025800"	43.4547769102981
"ENSG00000026025"	2045.1727952386
"ENSG00000026036"	0.423295934045427
"ENSG00000026103"	10.6891500319392
"ENSG00000026297"	2.83019835920937
"ENSG00000026508"	365.041155493144
"ENSG00000026559"	0.675972585924289
"ENSG00000026652"	3.31343456536798
"ENSG00000026751"	0.00686771653576728
"ENSG00000026950"	38.1111222036265
"ENSG00000027001"	40.9884062016628
"ENSG00000027075"	11.0167964815338
"ENSG00000027644"	0
"ENSG00000027697"	41.9092158038005
"ENSG00000027847"	13.7021371409484
"ENSG00000027869"	0.217746402661321
"ENSG00000028116"	10.9261268407019
"ENSG00000028137"	4.99736296355756
"ENSG00000028203"	14.4790886485607
"ENSG00000028277"	0.30223741319058
"ENSG00000028310"	10.0246760330937
"ENSG00000028528"	41.2192994579284
"ENSG00000028839"	7.54952193611449
"ENSG00000029153"	0.196067246280274
"ENSG00000029363"	33.7703607825933
"ENSG00000029364"	50.1896798754486
"ENSG00000029534"	0.0259008138864049
"ENSG00000029559"	0
"ENSG00000029639"	5.26251932161305
"ENSG00000029725"	27.931659092239
"ENSG00000029993"	40.1973348942908
"ENSG00000030066"	13.6396961890763
"ENSG00000030110"	57.1657936414104
"ENSG00000030304"	0
"ENSG00000030419"	0.61392195822217
"ENSG00000030582"	845.452781811208
"ENSG00000031003"	32.5979881947039
"ENSG00000031081"	35.3663669015675
"ENSG00000031691"	8.48889560074719
"ENSG00000031698"	128.932170998733
"ENSG00000031823"	39.0042901367367
"ENSG00000032219"	7.94531057532908
"ENSG00000032389"	16.13387087445
"ENSG00000032444"	75.9949900494258
"ENSG00000032742"	9.96420049173969
"ENSG00000033011"	27.9954182446448
"ENSG00000033030"	4.14478645337061
"ENSG00000033050"	16.1963927403279
"ENSG00000033100"	62.7220576461544
"ENSG00000033122"	0.0516711510903542
"ENSG00000033170"	17.3746472385345
"ENSG00000033178"	13.7460102523071
"ENSG00000033327"	35.3295963833614
"ENSG00000033627"	105.147515688801
"ENSG00000033800"	8.62876277278893
"ENSG00000033867"	18.4804632166697
"ENSG00000034053"	17.1368254722067
"ENSG00000034152"	42.8398968892939
"ENSG00000034239"	5.46010537104788
"ENSG00000034510"	6445.251799852
"ENSG00000034533"	4.89502732478554
"ENSG00000034677"	18.966585005416
"ENSG00000034693"	16.15904311196
"ENSG00000034713"	84.761952126052
"ENSG00000034971"	0
"ENSG00000035115"	3.87964114218572
"ENSG00000035141"	29.9467854417243
"ENSG00000035403"	58.0087232263251
"ENSG00000035499"	2.93462059304658
"ENSG00000035664"	0.197256602988723
"ENSG00000035681"	17.80731375801
"ENSG00000035687"	44.4313120046885
"ENSG00000035720"	0.0170126468566701
"ENSG00000035862"	1109.30472182472
"ENSG00000035928"	30.0062392403827
"ENSG00000036054"	24.7687275579079
"ENSG00000036257"	18.4784195632459
"ENSG00000036448"	2.53612421249788
"ENSG00000036473"	0.0840330181483729
"ENSG00000036530"	0.091622607576435
"ENSG00000036549"	23.1920127112313
"ENSG00000036565"	0.211176466405929
"ENSG00000036672"	1.18275121344014
"ENSG00000036828"	0.00266204138477598
"ENSG00000037042"	28.0344749305194
"ENSG00000037241"	58.2389436226384
"ENSG00000037280"	0.0362197018013494
"ENSG00000037474"	39.6348531276881
"ENSG00000037637"	13.8654698752178
"ENSG00000037749"	10.5210552985891
"ENSG00000037757"	9.37240272305531
"ENSG00000037897"	13.3949587082198
"ENSG00000037965"	9.91199068350642
"ENSG00000038002"	28.4677320117659
"ENSG00000038210"	19.3476900688586
"ENSG00000038219"	14.9646513340611
"ENSG00000038274"	30.2591324845928
"ENSG00000038295"	0
"ENSG00000038358"	26.8625508397893
"ENSG00000038382"	29.7741542306485
"ENSG00000038427"	0.0685607910947935
"ENSG00000038532"	14.3109564671736
"ENSG00000038945"	0
"ENSG00000039068"	451.134517634821
"ENSG00000039123"	25.1004595974261
"ENSG00000039139"	0.0132723456255649
"ENSG00000039319"	44.2033453333105
"ENSG00000039523"	52.3608956594974
"ENSG00000039537"	0
"ENSG00000039560"	48.4938248201969
"ENSG00000039600"	0.410769549739086
"ENSG00000039650"	24.6724280639304
"ENSG00000039987"	0
"ENSG00000040199"	3.15808782600796
"ENSG00000040275"	8.30693360298851
"ENSG00000040341"	11.8830815068056
"ENSG00000040487"	53.4099386449707
"ENSG00000040531"	80.9426000088966
"ENSG00000040608"	10.3750308101366
"ENSG00000040633"	140.862933178983
"ENSG00000040731"	0.0090687633927222
"ENSG00000040933"	9.11239242991985
"ENSG00000041353"	0.0127988000382309
"ENSG00000041357"	44.671625132773
"ENSG00000041515"	4.47749916210811
"ENSG00000041802"	28.8188747783671
"ENSG00000041880"	19.5708082779243
"ENSG00000041982"	9.70769820027133
"ENSG00000041988"	11.3383954259342
"ENSG00000042062"	0.150248008654041
"ENSG00000042088"	8.26518234063642
"ENSG00000042286"	27.9412298714449
"ENSG00000042304"	0
"ENSG00000042317"	4.62718100725032
"ENSG00000042429"	0.992539962985011
"ENSG00000042445"	287.326356332974
"ENSG00000042493"	108.696651925067
"ENSG00000042753"	296.976515975671
"ENSG00000042781"	1.05632417365632
"ENSG00000042813"	0
"ENSG00000042832"	0.577261383868517
"ENSG00000042980"	0.00712420562725118
"ENSG00000043039"	0.0450509964490313
"ENSG00000043093"	17.8484022899762
"ENSG00000043143"	41.1761097426773
"ENSG00000043355"	0
"ENSG00000043462"	0.135822945691631
"ENSG00000043514"	5.01723666878797
"ENSG00000043591"	0
"ENSG00000044012"	0
"ENSG00000044090"	36.9389687671232
"ENSG00000044115"	178.950406534157
"ENSG00000044446"	6.90074278297179
"ENSG00000044459"	4.1200856648794
"ENSG00000044524"	0.352803206214963
"ENSG00000044574"	755.475306697581
"ENSG00000046604"	31.0052775557367
"ENSG00000046647"	18.3418493126857
"ENSG00000046651"	4.6252630838641
"ENSG00000046653"	136.563065311113
"ENSG00000046774"	0.0160269843652135
"ENSG00000046889"	0
"ENSG00000047056"	24.3052863701592
"ENSG00000047188"	9.20038699766572
"ENSG00000047230"	13.9999126725574
"ENSG00000047249"	75.2576670857858
"ENSG00000047315"	50.8193551396182
"ENSG00000047346"	7.20251642193715
"ENSG00000047365"	2.89910347526749
"ENSG00000047410"	32.4160369445172
"ENSG00000047457"	0.0447423145846563
"ENSG00000047578"	22.9074628845501
"ENSG00000047579"	21.0232426127937
"ENSG00000047597"	0.0300499089914912
"ENSG00000047617"	0.0388432355175168
"ENSG00000047621"	17.7138942148402
"ENSG00000047634"	6.62160343089622
"ENSG00000047644"	37.7952440432192
"ENSG00000047648"	2.14735790895752
"ENSG00000047662"	1.16997728778156
"ENSG00000047849"	143.409417191276
"ENSG00000047932"	23.390465731511
"ENSG00000047936"	0
"ENSG00000048028"	20.3015544944584
"ENSG00000048052"	0.0432752551802697
"ENSG00000048140"	53.8664673687526
"ENSG00000048162"	13.3064354953187
"ENSG00000048342"	15.7259233185491
"ENSG00000048392"	26.6269402317918
"ENSG00000048405"	11.7993221919006
"ENSG00000048462"	0.0291408105536574
"ENSG00000048471"	11.1317888880084
"ENSG00000048540"	0.37002729311256
"ENSG00000048544"	69.6314014170901
"ENSG00000048545"	0
"ENSG00000048649"	12.6643836519761
"ENSG00000048707"	8.01545465423119
"ENSG00000048740"	153.125745018799
"ENSG00000048828"	90.6684532292446
"ENSG00000048991"	17.1586357100868
"ENSG00000049089"	1.53739332426279
"ENSG00000049130"	0.866149982358592
"ENSG00000049167"	5.03493101647756
"ENSG00000049192"	0.386215219048194
"ENSG00000049239"	21.373171560267
"ENSG00000049245"	239.696800166373
"ENSG00000049246"	17.1782685321178
"ENSG00000049247"	1.47853836710084
"ENSG00000049249"	0
"ENSG00000049283"	0.0632816770912562
"ENSG00000049323"	5.48778353520154
"ENSG00000049449"	38.7791276561693
"ENSG00000049540"	0.0294987325188843
"ENSG00000049541"	26.9353773653128
"ENSG00000049618"	9.58334807671467
"ENSG00000049656"	76.458634328732
"ENSG00000049759"	66.9511027782255
"ENSG00000049768"	0.733220466316388
"ENSG00000049769"	13.2102835558269
"ENSG00000049860"	151.745411860958
"ENSG00000049883"	6.07299248851218
"ENSG00000050030"	0
"ENSG00000050130"	45.1005802825067
"ENSG00000050165"	8.68648661732851
"ENSG00000050327"	3.18950664600717
"ENSG00000050344"	3.30019822867257
"ENSG00000050393"	24.2860384880214
"ENSG00000050405"	190.621649027536
"ENSG00000050426"	32.4406335647442
"ENSG00000050438"	0.0641890214251111
"ENSG00000050555"	3.81071016067205
"ENSG00000050628"	0.0999296131077166
"ENSG00000050730"	0
"ENSG00000050748"	11.0286207783856
"ENSG00000050767"	0.198348072828409
"ENSG00000050820"	33.1792415011995
"ENSG00000051009"	19.5016549965987
"ENSG00000051108"	60.8251749370042
"ENSG00000051128"	32.8838477138349
"ENSG00000051180"	5.59662897405657
"ENSG00000051341"	2.05391284024203
"ENSG00000051382"	41.5288904554479
"ENSG00000051523"	135.747215786243
"ENSG00000051596"	6.78050181705942
"ENSG00000051620"	9.31488045194017
"ENSG00000051825"	5.35250167032303
"ENSG00000052126"	60.6609854653192
"ENSG00000052344"	0.0111568652159204
"ENSG00000052723"	17.9950004245613
"ENSG00000052749"	15.1443324840938
"ENSG00000052795"	23.9087048357243
"ENSG00000052802"	260.594726210167
"ENSG00000052841"	16.6490786749564
"ENSG00000052850"	0.0131897681711773
"ENSG00000053108"	2.827249844623
"ENSG00000053254"	18.8287825348063
"ENSG00000053328"	0
"ENSG00000053371"	188.104368210793
"ENSG00000053372"	36.9572922930684
"ENSG00000053438"	0.470214229042062
"ENSG00000053501"	32.6395176548285
"ENSG00000053524"	0.0676763185868552
"ENSG00000053702"	0.829176843264951
"ENSG00000053747"	0.0367832785170143
"ENSG00000053770"	14.9636760465082
"ENSG00000053900"	7.30032025951479
"ENSG00000053918"	0.0698666437591703
"ENSG00000054116"	73.4652888484846
"ENSG00000054118"	150.087756847301
"ENSG00000054148"	166.239817566296
"ENSG00000054179"	0.393445022663202
"ENSG00000054219"	0.0537612848199556
"ENSG00000054267"	8.25723771440853
"ENSG00000054277"	8.14935847660054
"ENSG00000054282"	13.197258950185
"ENSG00000054356"	1.15007629163471
"ENSG00000054392"	15.9551823125432
"ENSG00000054523"	14.8035156181409
"ENSG00000054598"	0.251605384928259
"ENSG00000054611"	31.1165501879631
"ENSG00000054654"	13.4446062478088
"ENSG00000054690"	24.2822984560795
"ENSG00000054793"	16.6978945622169
"ENSG00000054796"	0
"ENSG00000054803"	0.016955835566141
"ENSG00000054938"	0
"ENSG00000054965"	42.089323645294
"ENSG00000054967"	2.08664309091656
"ENSG00000054983"	17.8946270449964
"ENSG00000055044"	29.0180220380711
"ENSG00000055070"	139.671248584926
"ENSG00000055118"	0.178610978161703
"ENSG00000055130"	68.7166626149691
"ENSG00000055147"	17.389405026969
"ENSG00000055163"	6.43794617415881
"ENSG00000055208"	55.0984852470474
"ENSG00000055211"	58.1183298768397
"ENSG00000055332"	88.993911627385
"ENSG00000055483"	24.1549477900964
"ENSG00000055609"	9.49860769587829
